TARGET,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,FL_PRESENCE_FL,OWN_AUTO,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,FAMILY_INCOME,PERSONAL_INCOME,GEN_INDUSTRY,GEN_TITLE,JOB_DIR,WORK_TIME,INCOME
0,28,0,Высшее,Не состоял в браке,0,0,1,0,0,0,1,0,35000.0,10000.0,Образование,Специалист,Участие в основ. деятельности,36.0,до 10000 руб.
0,32,0,Среднее специальное,Состою в браке,2,2,1,0,1,0,1,0,7500.0,7000.0,Химия/Парфюмерия/Фармацевтика,Служащий,Участие в основ. деятельности,12.0,до 10000 руб.
1,22,1,Среднее,Не состоял в браке,1,1,1,0,0,0,1,0,15000.0,7000.0,Другие сферы,Рабочий,Участие в основ. деятельности,12.0,до 10000 руб.
0,32,0,Среднее специальное,Состою в браке,2,2,1,0,0,0,1,0,35000.0,11000.0,Коммунальное хоз-во/Дорожные службы,Специалист,Участие в основ. деятельности,8.0,от 10000 до 30000 руб.
0,45,1,Высшее,Состою в браке,0,2,1,0,0,0,1,0,15000.0,10000.0,Образование,Специалист,Участие в основ. деятельности,132.0,до 10000 руб.
0,52,0,Среднее специальное,Состою в браке,2,0,1,0,1,0,2,1,35000.0,20000.0,Металлургия/Промышленность/Машиностроение,Рабочий,Участие в основ. деятельности,84.0,от 10000 до 30000 руб.
0,44,0,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,1,0,35000.0,30000.0,Нефтегазовая промышленность,Высококвалифиц. специалист,Участие в основ. деятельности,216.0,от 10000 до 30000 руб.
0,43,1,Высшее,Состою в браке,2,2,1,0,0,0,1,0,15000.0,15000.0,Образование,Высококвалифиц. специалист,Участие в основ. деятельности,180.0,от 10000 до 30000 руб.
0,37,1,Неоконченное высшее,Состою в браке,2,2,1,0,0,0,1,0,35000.0,20000.0,Другие сферы,Специалист,Участие в основ. деятельности,36.0,от 10000 до 30000 руб.
0,37,0,Среднее специальное,Состою в браке,1,0,1,0,0,1,1,0,35000.0,20000.0,Коммунальное хоз-во/Дорожные службы,Рабочий,Участие в основ. деятельности,20.0,от 10000 до 30000 руб.
0,48,1,Среднее,Состою в браке,2,0,0,1,0,0,2,2,15000.0,6500.0,На пенсии,На пенсии,На пенсии,0.0,до 10000 руб.
0,37,0,Неполное среднее,Не состоял в браке,0,0,1,0,0,0,1,0,7500.0,10000.0,Другие сферы,Рабочий,Участие в основ. деятельности,6.0,до 10000 руб.
0,53,0,Среднее специальное,Состою в браке,3,0,1,0,0,0,1,0,35000.0,25000.0,Торговля,Специалист,Участие в основ. деятельности,84.0,от 10000 до 30000 руб.
0,37,0,Среднее,Состою в браке,0,0,1,0,0,0,1,1,7500.0,8000.0,Сельское хозяйство,Служащий,Вспомогательный техперсонал,24.0,до 10000 руб.
0,35,1,Среднее специальное,Состою в браке,1,1,1,0,1,0,1,0,35000.0,6600.0,Коммунальное хоз-во/Дорожные службы,Рабочий,Участие в основ. деятельности,6.0,до 10000 руб.
0,33,1,Высшее,Разведен(а),3,3,1,0,0,0,1,0,35000.0,15000.0,Другие сферы,Рабочий,Участие в основ. деятельности,28.0,от 10000 до 30000 руб.
0,35,0,Высшее,Состою в браке,1,1,1,0,0,1,1,1,50000.0,60000.0,Строительство,Руководитель высшего звена,Участие в основ. деятельности,36.0,от 50000 до 100000 руб.
0,28,1,Среднее специальное,Разведен(а),0,0,1,0,0,0,1,0,7500.0,8000.0,Торговля,Рабочий,Участие в основ. деятельности,42.0,до 10000 руб.
0,58,1,Среднее специальное,Состою в браке,0,0,0,1,0,0,1,0,15000.0,10000.0,На пенсии,На пенсии,На пенсии,0.0,до 10000 руб.
0,27,1,Среднее специальное,Состою в браке,1,1,1,0,1,0,1,0,35000.0,15000.0,Торговля,Руководитель низшего звена,Участие в основ. деятельности,72.0,от 10000 до 30000 руб.
0,56,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,1,0,7500.0,10000.0,Банк/Финансы,Специалист,Участие в основ. деятельности,240.0,до 10000 руб.
0,27,1,Высшее,Не состоял в браке,0,0,1,0,0,0,1,1,35000.0,13000.0,Образование,Специалист,Участие в основ. деятельности,48.0,от 10000 до 30000 руб.
1,43,0,Среднее,Состою в браке,3,3,1,0,0,0,1,0,15000.0,9000.0,Другие сферы,Специалист,Участие в основ. деятельности,48.0,до 10000 руб.
0,58,1,Среднее,Состою в браке,0,0,1,0,0,0,1,1,35000.0,6000.0,Торговля,Рабочий,Участие в основ. деятельности,120.0,до 10000 руб.
0,23,0,Среднее специальное,Состою в браке,1,1,1,0,0,0,1,0,15000.0,16000.0,Сельское хозяйство,Специалист,Участие в основ. деятельности,11.0,от 10000 до 30000 руб.
0,38,1,Среднее специальное,Состою в браке,3,3,1,0,0,0,1,0,15000.0,15000.0,Другие сферы,Другое,Участие в основ. деятельности,48.0,от 10000 до 30000 руб.
0,40,1,Высшее,Состою в браке,1,1,1,0,1,0,1,0,35000.0,11500.0,Торговля,Рабочий,Участие в основ. деятельности,60.0,от 10000 до 30000 руб.
0,22,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,1,0,1,0,15000.0,12000.0,Страхование,Рабочий,Участие в основ. деятельности,36.0,от 10000 до 30000 руб.
0,44,1,Среднее,Состою в браке,3,1,1,0,0,0,1,0,35000.0,12000.0,Торговля,Индивидуальный предприниматель,Участие в основ. деятельности,24.0,от 10000 до 30000 руб.
0,64,0,Среднее специальное,Состою в браке,0,0,1,0,0,0,1,1,7500.0,7500.0,Коммунальное хоз-во/Дорожные службы,Специалист,Участие в основ. деятельности,228.0,до 10000 руб.
1,52,1,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,1,1,15000.0,12000.0,Сборочные производства,Служащий,Вспомогательный техперсонал,12.0,от 10000 до 30000 руб.
0,34,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,1,1,35000.0,8000.0,Другие сферы,Рабочий,Участие в основ. деятельности,120.0,до 10000 руб.
0,43,1,Среднее,Состою в браке,2,0,1,0,0,0,1,0,35000.0,12000.0,Ресторанный бизнес/Общественное питание,Специалист,Участие в основ. деятельности,24.0,от 10000 до 30000 руб.
0,27,1,Высшее,Состою в браке,1,1,1,0,0,0,1,1,50000.0,30000.0,Торговля,Специалист,Участие в основ. деятельности,6.0,от 10000 до 30000 руб.
0,45,1,Неоконченное высшее,Состою в браке,1,1,1,0,0,0,1,0,15000.0,9000.0,Металлургия/Промышленность/Машиностроение,Руководитель среднего звена,Участие в основ. деятельности,318.0,до 10000 руб.
0,23,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,0,0,1,0,15000.0,11000.0,Другие сферы,Работник сферы услуг,Участие в основ. деятельности,48.0,от 10000 до 30000 руб.
0,60,1,Среднее специальное,Состою в браке,0,0,1,0,0,0,1,0,35000.0,15000.0,Образование,Рабочий,Участие в основ. деятельности,20.0,от 10000 до 30000 руб.
0,32,1,Среднее,Состою в браке,1,1,1,0,0,0,1,1,15000.0,8000.0,Салоны красоты и здоровья,Специалист,Участие в основ. деятельности,11.0,до 10000 руб.
0,41,1,Высшее,Состою в браке,1,1,1,0,0,1,1,0,35000.0,15000.0,Строительство,Специалист,Кадровая служба и секретариат,24.0,от 10000 до 30000 руб.
0,28,0,Неоконченное высшее,Состою в браке,1,1,1,0,0,0,1,0,35000.0,16000.0,Другие сферы,Высококвалифиц. специалист,Участие в основ. деятельности,12.0,от 10000 до 30000 руб.
0,27,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,1,0,35000.0,10000.0,Торговля,Специалист,Участие в основ. деятельности,48.0,до 10000 руб.
0,60,1,Среднее,Состою в браке,0,0,0,1,0,0,1,1,15000.0,6000.0,На пенсии,На пенсии,На пенсии,0.0,до 10000 руб.
1,30,1,Среднее,Состою в браке,2,2,1,0,1,0,3,2,35000.0,18000.0,Государственная служба,Военнослужащий по контракту,Участие в основ. деятельности,10.0,от 10000 до 30000 руб.
1,27,1,Среднее специальное,Не состоял в браке,1,1,1,0,0,0,1,1,15000.0,10000.0,Ресторанный бизнес/Общественное питание,Специалист,Участие в основ. деятельности,7.0,до 10000 руб.
0,22,0,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,1,0,15000.0,11500.0,Государственная служба,Специалист,Участие в основ. деятельности,12.0,от 10000 до 30000 руб.
0,34,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,1,0,15000.0,8000.0,Транспорт,Служащий,Участие в основ. деятельности,48.0,до 10000 руб.
0,52,1,Среднее специальное,Состою в браке,0,0,0,1,0,0,1,0,15000.0,5700.0,На пенсии,На пенсии,На пенсии,0.0,до 10000 руб.
0,24,0,Среднее специальное,Состою в браке,0,0,1,0,0,0,1,0,35000.0,20000.0,Торговля,Рабочий,Адм-хоз. и трансп. службы,48.0,от 10000 до 30000 руб.
1,23,0,Неоконченное высшее,Гражданский брак,0,0,1,0,1,0,1,0,15000.0,15000.0,Образование,Служащий,Служба безопасности,50.0,от 10000 до 30000 руб.
0,27,1,Среднее специальное,Состою в браке,1,1,1,0,0,1,1,0,15000.0,7000.0,Государственная служба,Специалист,Кадровая служба и секретариат,36.0,до 10000 руб.
0,54,1,Среднее специальное,Состою в браке,2,0,1,0,1,1,1,0,35000.0,21000.0,Другие сферы,Высококвалифиц. специалист,Участие в основ. деятельности,168.0,от 10000 до 30000 руб.
0,50,0,Высшее,Состою в браке,2,0,1,0,1,1,1,0,35000.0,20000.0,Коммунальное хоз-во/Дорожные службы,Руководитель среднего звена,Адм-хоз. и трансп. службы,192.0,от 10000 до 30000 руб.
0,57,1,Неполное среднее,Состою в браке,5,0,1,1,1,0,1,0,15000.0,8000.0,Строительство,Другое,Вспомогательный техперсонал,216.0,до 10000 руб.
0,50,1,Среднее специальное,Состою в браке,1,0,1,0,0,0,1,0,15000.0,6000.0,Здравоохранение,Специалист,Участие в основ. деятельности,142.0,до 10000 руб.
0,24,0,Среднее,Не состоял в браке,0,0,1,0,0,0,1,1,35000.0,30000.0,Энергетика,Специалист,Участие в основ. деятельности,5.0,от 10000 до 30000 руб.
0,36,1,Среднее специальное,Разведен(а),1,1,1,0,0,1,1,0,50000.0,15000.0,Банк/Финансы,Специалист,Участие в основ. деятельности,12.0,от 10000 до 30000 руб.
0,48,1,Среднее,Разведен(а),2,1,1,0,1,0,2,1,15000.0,11500.0,Металлургия/Промышленность/Машиностроение,Специалист,Участие в основ. деятельности,288.0,от 10000 до 30000 руб.
0,57,1,Высшее,Состою в браке,2,0,1,0,1,0,1,0,15000.0,15000.0,Торговля,Рабочий,Участие в основ. деятельности,60.0,от 10000 до 30000 руб.
0,34,0,Высшее,Состою в браке,2,2,1,0,0,1,1,0,35000.0,27000.0,Металлургия/Промышленность/Машиностроение,Руководитель среднего звена,Участие в основ. деятельности,204.0,от 10000 до 30000 руб.
0,51,0,Среднее специальное,Разведен(а),1,0,1,0,0,0,1,0,35000.0,18000.0,Транспорт,Специалист,Участие в основ. деятельности,24.0,от 10000 до 30000 руб.
0,51,1,Высшее,Состою в браке,3,3,1,0,0,0,1,0,50000.0,20000.0,Торговля,Специалист,Участие в основ. деятельности,312.0,от 10000 до 30000 руб.
0,56,1,Среднее специальное,Состою в браке,2,0,0,1,0,0,1,0,35000.0,7500.0,На пенсии,На пенсии,На пенсии,0.0,до 10000 руб.
0,58,1,Среднее,Состою в браке,0,0,0,1,0,0,2,1,15000.0,6000.0,На пенсии,На пенсии,На пенсии,0.0,до 10000 руб.
1,40,0,Высшее,Состою в браке,1,1,1,0,0,1,1,0,15000.0,16000.0,Нефтегазовая промышленность,Специалист,Участие в основ. деятельности,30.0,от 10000 до 30000 руб.
0,36,1,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,1,0,35000.0,20000.0,Другие сферы,Специалист,Участие в основ. деятельности,60.0,от 10000 до 30000 руб.
0,42,1,Среднее специальное,Состою в браке,2,1,1,0,0,0,1,0,15000.0,9000.0,Другие сферы,Служащий,Участие в основ. деятельности,200.0,до 10000 руб.
1,28,1,Высшее,Не состоял в браке,0,0,1,0,0,0,1,1,35000.0,9700.0,ЧОП/Детективная д-ть,Специалист,Участие в основ. деятельности,36.0,до 10000 руб.
1,30,0,Высшее,Разведен(а),0,0,1,0,0,1,2,2,50000.0,50000.0,Другие сферы,Специалист,Участие в основ. деятельности,18.0,от 30000 до 50000 руб.
0,36,0,Неоконченное высшее,Состою в браке,1,1,1,0,1,0,1,0,50000.0,35000.0,Сборочные производства,Рабочий,Участие в основ. деятельности,60.0,от 30000 до 50000 руб.
0,34,0,Среднее специальное,Состою в браке,1,2,1,0,0,1,1,0,35000.0,18000.0,Строительство,Рабочий,Участие в основ. деятельности,10.0,от 10000 до 30000 руб.
0,30,0,Высшее,Состою в браке,1,1,1,0,0,0,1,0,35000.0,25000.0,Банк/Финансы,Руководитель высшего звена,Участие в основ. деятельности,24.0,от 10000 до 30000 руб.
0,29,1,Высшее,Состою в браке,1,1,1,0,1,0,1,1,35000.0,15000.0,Банк/Финансы,Высококвалифиц. специалист,"Бухгалтерия, финансы, планир.",72.0,от 10000 до 30000 руб.
0,49,1,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,2,2,15000.0,12000.0,Торговля,Специалист,Участие в основ. деятельности,108.0,от 10000 до 30000 руб.
1,39,1,Среднее,Не состоял в браке,0,0,1,0,0,0,1,0,35000.0,20000.0,Другие сферы,Рабочий,Участие в основ. деятельности,72.0,от 10000 до 30000 руб.
0,39,1,Неоконченное высшее,Состою в браке,2,2,1,0,1,0,1,0,35000.0,12000.0,Торговля,Специалист,Участие в основ. деятельности,72.0,от 10000 до 30000 руб.
0,47,0,Среднее,Состою в браке,1,0,1,0,0,0,1,0,15000.0,12000.0,Другие сферы,Специалист,Участие в основ. деятельности,48.0,от 10000 до 30000 руб.
0,26,0,Высшее,Состою в браке,1,1,1,0,0,0,1,0,35000.0,14000.0,Металлургия/Промышленность/Машиностроение,Специалист,Вспомогательный техперсонал,18.0,от 10000 до 30000 руб.
0,22,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,1,1,0,15000.0,12300.0,Государственная служба,Специалист,Участие в основ. деятельности,21.0,от 10000 до 30000 руб.
0,28,0,Среднее,Состою в браке,1,1,1,0,0,0,1,0,35000.0,15000.0,Нефтегазовая промышленность,Рабочий,Участие в основ. деятельности,72.0,от 10000 до 30000 руб.
0,35,1,Среднее,Не состоял в браке,0,0,1,0,0,0,1,0,15000.0,7500.0,Металлургия/Промышленность/Машиностроение,Рабочий,Участие в основ. деятельности,48.0,до 10000 руб.
0,29,0,Среднее,Состою в браке,0,0,1,0,0,0,1,0,35000.0,20000.0,Другие сферы,Специалист,Участие в основ. деятельности,24.0,от 10000 до 30000 руб.
0,38,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,1,1,15000.0,9000.0,Торговля,Рабочий,Вспомогательный техперсонал,312.0,до 10000 руб.
0,28,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,1,1,0,50000.0,35000.0,Другие сферы,Специалист,Участие в основ. деятельности,36.0,от 30000 до 50000 руб.
0,30,0,Среднее специальное,Разведен(а),1,1,1,0,0,0,1,1,7500.0,12000.0,Другие сферы,Рабочий,Участие в основ. деятельности,24.0,от 10000 до 30000 руб.
0,31,1,Среднее,Состою в браке,1,1,1,0,0,0,1,1,15000.0,8000.0,Ресторанный бизнес/Общественное питание,Специалист,Участие в основ. деятельности,120.0,до 10000 руб.
0,29,0,Среднее,Состою в браке,2,2,1,0,0,1,1,0,35000.0,25000.0,Нефтегазовая промышленность,Специалист,Вспомогательный техперсонал,60.0,от 10000 до 30000 руб.
0,26,0,Высшее,Состою в браке,1,2,1,0,0,1,1,1,35000.0,25000.0,Государственная служба,Военнослужащий по контракту,Участие в основ. деятельности,36.0,от 10000 до 30000 руб.
0,30,0,Неоконченное высшее,Состою в браке,2,2,1,0,0,0,1,0,15000.0,10000.0,Другие сферы,Руководитель среднего звена,Участие в основ. деятельности,24.0,до 10000 руб.
0,50,1,Высшее,Состою в браке,0,0,1,0,0,0,1,0,35000.0,20000.0,Государственная служба,Руководитель высшего звена,Участие в основ. деятельности,108.0,от 10000 до 30000 руб.
0,50,1,Высшее,Состою в браке,0,0,1,0,0,0,1,0,35000.0,20000.0,Государственная служба,Руководитель высшего звена,Участие в основ. деятельности,108.0,от 10000 до 30000 руб.
0,47,0,Среднее специальное,Состою в браке,0,0,1,0,0,0,1,0,35000.0,30000.0,Другие сферы,Рабочий,Участие в основ. деятельности,26.0,от 10000 до 30000 руб.
1,51,0,Среднее,Состою в браке,0,0,1,0,1,0,1,0,15000.0,9000.0,Транспорт,Рабочий,Участие в основ. деятельности,18.0,до 10000 руб.
1,27,0,Среднее специальное,Состою в браке,0,0,1,0,0,0,1,1,15000.0,18000.0,Строительство,Специалист,Участие в основ. деятельности,3.0,от 10000 до 30000 руб.
0,29,0,Среднее,Состою в браке,0,0,1,0,0,0,1,0,35000.0,15000.0,Транспорт,Специалист,Участие в основ. деятельности,48.0,от 10000 до 30000 руб.
0,53,0,Среднее специальное,Состою в браке,0,0,1,0,0,0,1,1,35000.0,25000.0,Строительство,Специалист,Участие в основ. деятельности,5.0,от 10000 до 30000 руб.
0,49,0,Неполное среднее,Состою в браке,1,0,1,0,1,0,1,0,15000.0,9800.0,Металлургия/Промышленность/Машиностроение,Рабочий,Участие в основ. деятельности,240.0,до 10000 руб.
1,36,1,Среднее специальное,Состою в браке,3,3,1,0,0,0,1,0,35000.0,15000.0,Торговля,Специалист,Участие в основ. деятельности,36.0,от 10000 до 30000 руб.
0,38,1,Среднее специальное,Не состоял в браке,1,1,1,0,0,0,1,1,15000.0,13000.0,Государственная служба,Руководитель высшего звена,Участие в основ. деятельности,39.0,от 10000 до 30000 руб.
0,27,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,1,0,35000.0,12000.0,Транспорт,Специалист,Участие в основ. деятельности,36.0,от 10000 до 30000 руб.
0,22,1,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,1,0,15000.0,13000.0,Торговля,Специалист,Участие в основ. деятельности,40.0,от 10000 до 30000 руб.
0,23,0,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,1,1,15000.0,7000.0,Ресторанный бизнес/Общественное питание,Специалист,Участие в основ. деятельности,7.0,до 10000 руб.
0,55,1,Среднее специальное,Состою в браке,3,0,1,0,1,0,1,0,35000.0,10000.0,Торговля,Руководитель низшего звена,Участие в основ. деятельности,24.0,до 10000 руб.
0,62,0,Высшее,Состою в браке,3,0,0,1,1,1,1,0,15000.0,7000.0,На пенсии,На пенсии,На пенсии,0.0,до 10000 руб.
0,59,1,Среднее специальное,Вдовец/Вдова,2,1,0,1,0,0,1,0,15000.0,15300.0,На пенсии,На пенсии,На пенсии,0.0,от 10000 до 30000 руб.
0,48,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,1,1,15000.0,15000.0,Торговля,Специалист,Кадровая служба и секретариат,60.0,от 10000 до 30000 руб.
1,25,1,Высшее,Разведен(а),1,1,1,0,0,0,1,0,35000.0,11000.0,Здравоохранение,Специалист,"Бухгалтерия, финансы, планир.",36.0,от 10000 до 30000 руб.
0,35,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,1,0,15000.0,10000.0,Государственная служба,Специалист,Участие в основ. деятельности,6.0,до 10000 руб.
1,26,0,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,1,0,35000.0,15000.0,Металлургия/Промышленность/Машиностроение,Специалист,Участие в основ. деятельности,8.0,от 10000 до 30000 руб.
0,34,0,Высшее,Не состоял в браке,0,0,1,0,0,0,1,0,35000.0,14000.0,Другие сферы,Рабочий,Участие в основ. деятельности,36.0,от 10000 до 30000 руб.
0,53,1,Среднее,Не состоял в браке,0,0,0,1,0,0,1,1,7500.0,7830.0,На пенсии,На пенсии,На пенсии,0.0,до 10000 руб.
0,43,0,Среднее специальное,Состою в браке,0,0,1,0,0,0,1,0,35000.0,25000.0,Другие сферы,Специалист,Участие в основ. деятельности,36.0,от 10000 до 30000 руб.
0,31,0,Среднее специальное,Состою в браке,1,1,1,0,0,0,1,0,15000.0,14000.0,Торговля,Рабочий,Снабжение и сбыт,60.0,от 10000 до 30000 руб.
0,46,1,Среднее специальное,Не состоял в браке,1,0,1,0,0,0,1,0,15000.0,14000.0,Государственная служба,Рабочий,Участие в основ. деятельности,240.0,от 10000 до 30000 руб.
0,45,1,Среднее специальное,Не состоял в браке,2,1,1,0,0,0,1,0,15000.0,13000.0,Торговля,Специалист,Участие в основ. деятельности,120.0,от 10000 до 30000 руб.
0,29,1,Среднее специальное,Состою в браке,2,2,1,0,1,0,1,1,15000.0,8000.0,Образование,Специалист,Участие в основ. деятельности,36.0,до 10000 руб.
1,54,1,Среднее специальное,Состою в браке,2,0,1,0,0,0,1,1,35000.0,16000.0,Образование,Руководитель среднего звена,Участие в основ. деятельности,96.0,от 10000 до 30000 руб.
0,49,1,Среднее специальное,Разведен(а),2,0,1,0,1,0,1,0,7500.0,7000.0,Торговля,Индивидуальный предприниматель,Участие в основ. деятельности,36.0,до 10000 руб.
0,32,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,1,1,15000.0,19000.0,Торговля,Работник сферы услуг,Участие в основ. деятельности,10.0,от 10000 до 30000 руб.
0,62,1,Среднее специальное,Вдовец/Вдова,0,0,0,1,1,0,1,0,7500.0,7000.0,На пенсии,На пенсии,На пенсии,0.0,до 10000 руб.
0,44,0,Высшее,Разведен(а),2,0,1,0,1,1,1,1,35000.0,30000.0,Другие сферы,Рабочий,Участие в основ. деятельности,240.0,от 10000 до 30000 руб.
0,45,1,Среднее,Состою в браке,2,0,1,0,0,0,1,1,15000.0,8000.0,Другие сферы,Рабочий,Участие в основ. деятельности,18.0,до 10000 руб.
0,27,1,Высшее,Состою в браке,1,1,1,0,0,0,1,0,15000.0,10000.0,Торговля,Высококвалифиц. специалист,Участие в основ. деятельности,20.0,до 10000 руб.
0,49,0,Среднее,Состою в браке,0,0,1,0,0,0,1,0,15000.0,9000.0,Транспорт,Специалист,Участие в основ. деятельности,168.0,до 10000 руб.
0,51,1,Среднее,Состою в браке,0,0,1,0,0,0,1,0,15000.0,5000.0,Другие сферы,Служащий,Участие в основ. деятельности,96.0,до 10000 руб.
0,33,0,Среднее специальное,Состою в браке,1,1,1,0,0,0,2,1,35000.0,20000.0,Сельское хозяйство,Специалист,Участие в основ. деятельности,125.0,от 10000 до 30000 руб.
0,49,1,Среднее специальное,Состою в браке,2,0,1,0,0,0,1,1,15000.0,7000.0,Здравоохранение,Специалист,Участие в основ. деятельности,240.0,до 10000 руб.
1,48,1,Высшее,Не состоял в браке,0,0,1,0,1,0,1,0,35000.0,20000.0,Торговля,Специалист,Участие в основ. деятельности,150.0,от 10000 до 30000 руб.
0,60,1,Среднее специальное,Состою в браке,2,0,0,1,0,0,1,0,15000.0,7640.0,На пенсии,На пенсии,На пенсии,0.0,до 10000 руб.
0,48,1,Среднее специальное,Не состоял в браке,2,0,1,0,1,0,1,1,15000.0,15000.0,Транспорт,Специалист,Участие в основ. деятельности,84.0,от 10000 до 30000 руб.
0,56,1,Высшее,Не состоял в браке,2,0,1,1,0,0,1,0,15000.0,16000.0,Строительство,Другое,Вспомогательный техперсонал,36.0,от 10000 до 30000 руб.
0,37,0,Высшее,Состою в браке,2,2,1,0,1,1,1,0,35000.0,15000.0,Государственная служба,Высококвалифиц. специалист,Участие в основ. деятельности,144.0,от 10000 до 30000 руб.
0,27,1,Неоконченное высшее,Разведен(а),1,1,1,0,0,0,1,0,15000.0,12000.0,Образование,Специалист,Участие в основ. деятельности,76.0,от 10000 до 30000 руб.
0,24,1,Среднее,Гражданский брак,0,0,1,0,1,0,1,0,35000.0,10000.0,Торговля,Специалист,Участие в основ. деятельности,24.0,до 10000 руб.
0,31,1,Высшее,Не состоял в браке,0,0,1,0,0,0,1,0,15000.0,10000.0,Юридические услуги/нотариальные услуги,Специалист,Участие в основ. деятельности,96.0,до 10000 руб.
0,32,1,Среднее специальное,Состою в браке,2,0,1,0,0,0,1,0,35000.0,10000.0,Здравоохранение,Служащий,Участие в основ. деятельности,48.0,до 10000 руб.
0,58,0,Среднее,Состою в браке,2,0,0,1,0,0,1,0,15000.0,10500.0,На пенсии,На пенсии,На пенсии,0.0,от 10000 до 30000 руб.
0,43,0,Среднее,Состою в браке,1,1,1,0,0,0,1,0,35000.0,15000.0,Металлургия/Промышленность/Машиностроение,Рабочий,Участие в основ. деятельности,100.0,от 10000 до 30000 руб.
0,49,1,Высшее,Разведен(а),2,0,1,0,1,0,1,0,15000.0,18500.0,Образование,Высококвалифиц. специалист,Участие в основ. деятельности,312.0,от 10000 до 30000 руб.
0,28,0,Высшее,Состою в браке,0,0,1,0,0,1,1,0,35000.0,30000.0,Другие сферы,Специалист,Участие в основ. деятельности,59.0,от 10000 до 30000 руб.
0,36,1,Среднее специальное,Разведен(а),1,1,1,0,0,0,2,1,35000.0,20000.0,Ресторанный бизнес/Общественное питание,Работник сферы услуг,Участие в основ. деятельности,12.0,от 10000 до 30000 руб.
0,31,0,Высшее,Состою в браке,0,0,1,0,0,1,1,0,15000.0,12000.0,Другие сферы,Служащий,Участие в основ. деятельности,28.0,от 10000 до 30000 руб.
0,40,1,Высшее,Разведен(а),2,2,1,0,1,1,1,0,15000.0,10500.0,Салоны красоты и здоровья,Рабочий,Участие в основ. деятельности,60.0,от 10000 до 30000 руб.
0,36,0,Среднее специальное,Состою в браке,2,2,1,0,0,0,1,0,35000.0,25000.0,Государственная служба,Руководитель среднего звена,Участие в основ. деятельности,204.0,от 10000 до 30000 руб.
0,43,1,Среднее,Вдовец/Вдова,1,1,1,0,1,0,1,0,7500.0,9000.0,Другие сферы,Руководитель среднего звена,Пр-техн. обесп. и телеком.,120.0,до 10000 руб.
0,29,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,1,0,15000.0,10000.0,Металлургия/Промышленность/Машиностроение,Рабочий,Участие в основ. деятельности,18.0,до 10000 руб.
0,40,1,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,1,0,15000.0,15000.0,Металлургия/Промышленность/Машиностроение,Специалист,Участие в основ. деятельности,36.0,от 10000 до 30000 руб.
1,45,1,Среднее специальное,Не состоял в браке,3,1,1,0,0,0,1,0,15000.0,16000.0,Коммунальное хоз-во/Дорожные службы,Рабочий,Участие в основ. деятельности,12.0,от 10000 до 30000 руб.
0,51,1,Среднее,Вдовец/Вдова,0,0,1,0,0,0,1,0,15000.0,13000.0,Торговля,Специалист,Участие в основ. деятельности,24.0,от 10000 до 30000 руб.
1,51,1,Среднее,Не состоял в браке,1,0,1,0,0,0,1,0,35000.0,20000.0,Другие сферы,Специалист,Участие в основ. деятельности,396.0,от 10000 до 30000 руб.
0,39,1,Среднее специальное,Состою в браке,0,0,1,0,0,0,1,0,15000.0,9000.0,Информационные услуги,Рабочий,Участие в основ. деятельности,180.0,до 10000 руб.
0,45,1,Среднее специальное,Состою в браке,2,0,1,0,0,0,1,0,15000.0,6000.0,Образование,Рабочий,Участие в основ. деятельности,109.0,до 10000 руб.
0,43,1,Высшее,Состою в браке,1,1,1,0,1,0,1,0,15000.0,10000.0,Наука,Специалист,Участие в основ. деятельности,22.0,до 10000 руб.
0,39,0,Среднее специальное,Состою в браке,2,2,1,0,0,0,1,1,35000.0,15000.0,Транспорт,Специалист,Участие в основ. деятельности,240.0,от 10000 до 30000 руб.
0,44,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,1,0,15000.0,12000.0,Другие сферы,Руководитель низшего звена,"Бухгалтерия, финансы, планир.",7.0,от 10000 до 30000 руб.
